N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
594.0,SOL 2차전지소부장Fn,7820.0,0.0,0.00%,0.0,7890.0,7915.0,7790.0
595.0,ARIRANG 종합채권(AA-이상)액티브,107005.0,20.0,+0.02%,0.0,106895.0,107005.0,106875.0
596.0,KPX케미칼,45600.0,150.0,-0.33%,5000.0,45750.0,45750.0,45400.0
597.0,GS글로벌,2670.0,10.0,-0.37%,2500.0,2660.0,2715.0,2640.0
598.0,ACE 테슬라밸류체인액티브,10120.0,80.0,+0.80%,0.0,10060.0,10135.0,10060.0
599.0,NH투자증권우,11620.0,480.0,+4.31%,5000.0,11210.0,11670.0,11210.0
600.0,신한 인버스0.5X S&P500 VIX S/T선물 ETN,36525.0,865.0,+2.43%,0.0,36525.0,36530.0,36420.0
601.0,KBSTAR 25-03 회사채(AA-이상)액티브,50885.0,15.0,+0.03%,0.0,50885.0,50895.0,50880.0
602.0,TIGER 미국달러SOFR금리액티브(합성),51360.0,105.0,+0.20%,0.0,51265.0,51400.0,51175.0
603.0,제이에스코퍼레이션,16250.0,0.0,0.00%,100.0,16120.0,16410.0,16120.0
604.0,KODEX 국고채10년액티브,106090.0,50.0,-0.05%,0.0,105945.0,106090.0,105870.0
605.0,주성코퍼레이션,4100.0,0.0,0.00%,500.0,0.0,0.0,0.0
606.0,조선내화,18110.0,60.0,+0.33%,500.0,18150.0,18300.0,18050.0
607.0,일신방직,9220.0,120.0,+1.32%,500.0,9120.0,9250.0,9050.0
608.0,대교,2530.0,30.0,-1.17%,500.0,2570.0,2600.0,2515.0
609.0,가온전선,29100.0,1150.0,+4.11%,5000.0,27950.0,32000.0,27600.0
610.0,ACE 24-12 회사채(AA-이상)액티브,103525.0,10.0,+0.01%,0.0,103530.0,103530.0,103520.0
611.0,HDC랩스,8150.0,20.0,+0.25%,500.0,8180.0,8190.0,8000.0
612.0,이엔플러스,3025.0,15.0,+0.50%,500.0,3015.0,3040.0,2965.0
613.0,일진홀딩스,4280.0,50.0,+1.18%,1000.0,4230.0,4370.0,4185.0
614.0,성신양회,8600.0,10.0,+0.12%,5000.0,8620.0,8630.0,8540.0
615.0,KODEX 미국S&P500(H),12245.0,90.0,+0.74%,0.0,12255.0,12255.0,12230.0
616.0,신세계 I&C,12200.0,70.0,+0.58%,500.0,12230.0,12250.0,12150.0
617.0,코오롱,16470.0,50.0,+0.30%,5000.0,16420.0,16490.0,16340.0
618.0,하이트진로홀딩스,8930.0,70.0,+0.79%,5000.0,8950.0,8960.0,8820.0
619.0,한솔테크닉스,6450.0,20.0,-0.31%,5000.0,6480.0,6540.0,6380.0
620.0,AK홀딩스,15620.0,170.0,-1.08%,5000.0,15790.0,15790.0,15500.0
621.0,AJ네트웍스,4565.0,15.0,+0.33%,1000.0,4550.0,4620.0,4525.0
622.0,교촌에프앤비,8240.0,30.0,-0.36%,500.0,8240.0,8290.0,8140.0
623.0,금호석유우,67800.0,500.0,-0.73%,5000.0,67500.0,68200.0,67500.0
624.0,KOSEF 인도Nifty50(합성),22695.0,70.0,-0.31%,0.0,22760.0,22785.0,22695.0
625.0,TIGER AI반도체핵심공정,11745.0,85.0,-0.72%,0.0,12090.0,12120.0,11595.0
626.0,LG우,67200.0,1900.0,+2.91%,5000.0,65900.0,67600.0,65500.0
627.0,삼성물산우B,124600.0,1800.0,+1.47%,100.0,122600.0,125600.0,121100.0
628.0,노루페인트,10090.0,80.0,-0.79%,500.0,10230.0,10230.0,10050.0
629.0,TIGER 반도체,40490.0,165.0,-0.41%,0.0,41085.0,41085.0,39935.0
630.0,코람코더원리츠,4990.0,70.0,-1.38%,500.0,5080.0,5080.0,4950.0
631.0,키다리스튜디오,5430.0,170.0,-3.04%,500.0,5590.0,5630.0,5410.0
632.0,JW생명과학,12630.0,220.0,+1.77%,2500.0,12410.0,12660.0,12380.0
633.0,SOL 24-12 회사채(AA-이상)액티브,51005.0,5.0,+0.01%,0.0,51015.0,51015.0,51005.0
634.0,유니켐,2055.0,30.0,-1.44%,500.0,2065.0,2100.0,2030.0
635.0,KBSTAR 200TR,19820.0,70.0,+0.35%,0.0,19770.0,19915.0,19750.0
636.0,S-Oil우,49250.0,50.0,-0.10%,2500.0,49400.0,49550.0,49200.0
637.0,삼성전기우,68100.0,100.0,+0.15%,5000.0,68400.0,68800.0,67800.0
638.0,유니퀘스트,9070.0,10.0,-0.11%,500.0,9300.0,9550.0,8830.0
639.0,진원생명과학,2510.0,10.0,-0.40%,1000.0,2510.0,2560.0,2490.0
640.0,사조산업,39250.0,50.0,-0.13%,5000.0,39650.0,39650.0,39100.0
641.0,ARIRANG 국고채30년액티브,102305.0,95.0,+0.09%,0.0,102075.0,102305.0,101930.0
642.0,한독,14220.0,10.0,-0.07%,500.0,14230.0,14360.0,14070.0
643.0,한국제지,1029.0,1.0,+0.10%,1000.0,1018.0,1034.0,1016.0
644.0,만호제강,47150.0,0.0,0.00%,1000.0,0.0,0.0,0.0
645.0,경농,10000.0,0.0,0.00%,500.0,10000.0,10060.0,9980.0
646.0,TIGER 미국S&P500TR(H),12550.0,95.0,+0.76%,0.0,12555.0,12560.0,12530.0
647.0,한미글로벌,17680.0,540.0,+3.15%,500.0,17150.0,18500.0,17140.0
648.0,KSS해운,8390.0,180.0,-2.10%,500.0,8570.0,8620.0,8330.0
649.0,한투 레버리지 나스닥 100 ETN,38685.0,685.0,+1.80%,0.0,38680.0,38710.0,38525.0
650.0,아시아나IDT,17390.0,80.0,+0.46%,500.0,17160.0,17410.0,17100.0
651.0,일진다이아,13550.0,30.0,+0.22%,1000.0,13530.0,13880.0,13520.0
652.0,TIGER 차이나CSI300,8555.0,60.0,-0.70%,0.0,8635.0,8635.0,8525.0
653.0,동국씨엠,6400.0,110.0,+1.75%,5000.0,6300.0,6410.0,6290.0
654.0,무림P&P,3040.0,5.0,-0.16%,2500.0,3025.0,3050.0,3020.0
655.0,KODEX 미국나스닥100레버리지(합성 H),9770.0,145.0,+1.51%,0.0,9790.0,9790.0,9730.0
656.0,삼영전자,9440.0,90.0,+0.96%,500.0,9460.0,9540.0,9280.0
657.0,KBSTAR 단기종합채권(AA-이상)액티브,107605.0,15.0,+0.01%,0.0,107630.0,107630.0,107595.0
658.0,DB금융투자,4440.0,40.0,+0.91%,5000.0,4400.0,4490.0,4360.0
659.0,KBSTAR 비메모리반도체액티브,13140.0,35.0,-0.27%,0.0,13210.0,13365.0,13030.0
660.0,KODEX 차이나항셍테크,5315.0,85.0,+1.63%,0.0,5245.0,5350.0,5240.0
661.0,티와이홀딩스,3710.0,50.0,+1.37%,500.0,3625.0,3780.0,3625.0
662.0,키움 INDXX 미국테크탑10 ETN,18680.0,235.0,+1.27%,0.0,18790.0,18790.0,18675.0
663.0,넥스틸,7170.0,150.0,+2.14%,500.0,7020.0,7290.0,6970.0
664.0,KODEX AI반도체핵심장비,12500.0,210.0,-1.65%,0.0,13010.0,13010.0,12315.0
665.0,HANARO MSCI Korea TR,15565.0,40.0,+0.26%,0.0,15540.0,15620.0,15495.0
666.0,ARIRANG 코스피TR,14470.0,80.0,+0.56%,0.0,14540.0,14540.0,14365.0
667.0,한세예스24홀딩스,4625.0,50.0,+1.09%,500.0,4600.0,4670.0,4565.0
668.0,동아지질,13120.0,230.0,+1.78%,500.0,13120.0,13300.0,13020.0
669.0,히어로즈 24-09 회사채(AA-이상)액티브,50950.0,5.0,+0.01%,0.0,50955.0,50960.0,50940.0
670.0,진양홀딩스,3275.0,5.0,+0.15%,500.0,3275.0,3280.0,3260.0
671.0,CJ제일제당 우,137300.0,800.0,+0.59%,5000.0,136700.0,137600.0,135500.0
672.0,NPC,4960.0,20.0,-0.40%,500.0,5010.0,5020.0,4950.0
673.0,화승인더,3285.0,60.0,+1.86%,500.0,3225.0,3300.0,3215.0
674.0,우진,8940.0,340.0,+3.95%,500.0,8600.0,9060.0,8570.0
675.0,한투 블룸버그 인버스 2X 천연가스선물 ETN,90675.0,4280.0,+4.95%,0.0,90670.0,91290.0,89800.0
676.0,금강공업,6100.0,240.0,+4.10%,1000.0,5860.0,6210.0,5830.0
677.0,미원홀딩스,77100.0,800.0,-1.03%,500.0,81100.0,81100.0,77100.0
678.0,그린케미칼,7430.0,90.0,+1.23%,500.0,7350.0,7450.0,7230.0
679.0,삼화페인트,6540.0,140.0,-2.10%,500.0,6680.0,6680.0,6500.0
680.0,금호건설,4810.0,80.0,-1.64%,5000.0,4890.0,4890.0,4810.0
681.0,아주스틸,6670.0,10.0,-0.15%,500.0,6680.0,6750.0,6640.0
682.0,코오롱글로벌,9300.0,290.0,+3.22%,5000.0,8970.0,9450.0,8970.0
683.0,태경산업,6020.0,0.0,0.00%,500.0,6020.0,6040.0,6000.0
684.0,경보제약,7330.0,50.0,+0.69%,500.0,7270.0,7350.0,7210.0
685.0,삼일제약,9390.0,350.0,+3.87%,500.0,9090.0,9430.0,8880.0
686.0,선진,7330.0,20.0,+0.27%,500.0,7280.0,7350.0,7190.0
687.0,제일파마홀딩스,10870.0,30.0,+0.28%,500.0,10840.0,11050.0,10730.0
688.0,대성산업,3810.0,45.0,+1.20%,5000.0,3780.0,3810.0,3765.0
689.0,에이블씨엔씨,6610.0,50.0,+0.76%,500.0,6570.0,6660.0,6520.0
690.0,한신기계,5260.0,140.0,+2.73%,500.0,5150.0,5320.0,5100.0
691.0,TIGER BBIG,6400.0,45.0,-0.70%,0.0,6460.0,6460.0,6370.0
692.0,삼성제약,1811.0,6.0,-0.33%,500.0,1810.0,1829.0,1806.0
693.0,ARIRANG KOFR금리,103560.0,5.0,0.00%,0.0,103560.0,103565.0,103560.0
694.0,디아이씨,4355.0,5.0,+0.11%,500.0,4355.0,4435.0,4320.0
695.0,한국무브넥스,5560.0,40.0,+0.72%,1000.0,5550.0,5630.0,5420.0
696.0,한국공항,53300.0,1000.0,-1.84%,5000.0,53700.0,54800.0,53000.0
697.0,SNT에너지,22400.0,500.0,+2.28%,500.0,22200.0,22800.0,22000.0
698.0,에스엠벡셀,1510.0,10.0,+0.67%,500.0,1500.0,1510.0,1484.0
699.0,TIMEFOLIO 글로벌AI인공지능액티브,18545.0,510.0,+2.83%,0.0,18495.0,18610.0,18490.0
700.0,KBSTAR IT플러스,18570.0,15.0,+0.08%,0.0,18725.0,18725.0,18465.0
701.0,TIGER 은행고배당플러스TOP10,13225.0,360.0,+2.80%,0.0,12950.0,13310.0,12870.0
702.0,ACE 미국빅테크TOP7 Plus,12520.0,310.0,+2.54%,0.0,12485.0,12520.0,12450.0
703.0,동아타이어,11990.0,50.0,-0.42%,500.0,12140.0,12140.0,11950.0
704.0,자이에스앤디,4230.0,80.0,-1.86%,1000.0,4350.0,4350.0,4225.0
705.0,퍼스텍,3340.0,85.0,+2.61%,500.0,3285.0,3345.0,3250.0
706.0,벽산,2370.0,5.0,-0.21%,500.0,2375.0,2395.0,2355.0
707.0,KODEX K-로봇액티브,14900.0,180.0,+1.22%,0.0,14800.0,14900.0,14755.0
708.0,해태제과식품,5550.0,20.0,+0.36%,500.0,5510.0,5610.0,5500.0
709.0,KTcs,3785.0,125.0,+3.42%,500.0,3690.0,3815.0,3670.0
710.0,KODEX 골드선물(H),13540.0,95.0,-0.70%,0.0,13530.0,13550.0,13515.0
711.0,태경비케이,5810.0,20.0,+0.35%,500.0,5800.0,5820.0,5750.0
712.0,세종공업,5760.0,60.0,+1.05%,500.0,5710.0,5800.0,5680.0
713.0,대창단조,5600.0,170.0,+3.13%,500.0,5440.0,5690.0,5350.0
714.0,KODEX 미국나스닥100(H),14575.0,125.0,+0.87%,0.0,14585.0,14585.0,14550.0
715.0,삼성 레버리지 천연가스 선물 ETN C,5310.0,250.0,-4.50%,0.0,5300.0,5355.0,5295.0
716.0,페이퍼코리아,895.0,9.0,+1.02%,500.0,899.0,901.0,870.0
717.0,아남전자,2050.0,25.0,+1.23%,500.0,2040.0,2050.0,2020.0
718.0,KODEX 2차전지핵심소재10 Fn,8645.0,15.0,+0.17%,0.0,8655.0,8715.0,8580.0
719.0,TIGER 글로벌메타버스액티브,9305.0,35.0,+0.38%,0.0,9300.0,9340.0,9255.0
720.0,한투 레버리지 S&P500 선물 ETN(H),31260.0,430.0,+1.39%,0.0,31270.0,31280.0,31225.0
721.0,디와이,5910.0,10.0,-0.17%,500.0,5960.0,5970.0,5880.0
722.0,한국석유,12190.0,140.0,+1.16%,500.0,12000.0,12410.0,11950.0
723.0,NH올원리츠,3665.0,5.0,+0.14%,500.0,3680.0,3680.0,3645.0
724.0,TIGER 국고채30년스트립액티브,50990.0,110.0,+0.22%,0.0,50610.0,50995.0,50610.0
725.0,대신증권2우B,15410.0,170.0,+1.12%,5000.0,15240.0,15420.0,15230.0
726.0,KBSTAR 미국채30년엔화노출(합성 H),9240.0,55.0,-0.59%,0.0,9255.0,9255.0,9200.0
727.0,미원화학,69900.0,100.0,-0.14%,1000.0,70000.0,70000.0,69600.0
728.0,노루홀딩스,11490.0,120.0,+1.06%,500.0,11410.0,11600.0,11320.0
729.0,현대리바트,7430.0,100.0,+1.36%,1000.0,7310.0,7440.0,7310.0
730.0,KODEX TRF3070,12200.0,15.0,+0.12%,0.0,12210.0,12225.0,12185.0
731.0,KTOP 단기금융채액티브,102795.0,10.0,+0.01%,0.0,102775.0,102795.0,102775.0
732.0,삼양통상,50600.0,200.0,+0.40%,5000.0,50500.0,50600.0,50400.0
733.0,덕양산업,4660.0,105.0,+2.31%,500.0,4595.0,4680.0,4560.0
734.0,삼화전기,22800.0,1400.0,+6.54%,1000.0,21050.0,23450.0,20750.0
735.0,대성홀딩스,9370.0,90.0,+0.97%,1000.0,9280.0,9390.0,9260.0
736.0,HDC현대EP,4710.0,15.0,+0.32%,500.0,4700.0,4750.0,4655.0
737.0,대한화섬,113100.0,1300.0,-1.14%,5000.0,113400.0,114600.0,113100.0
738.0,태경케미컬,12940.0,110.0,+0.86%,500.0,12910.0,12970.0,12770.0
739.0,신세계푸드,38400.0,50.0,+0.13%,5000.0,38350.0,38400.0,38150.0
740.0,한국주철관,6490.0,40.0,+0.62%,500.0,6470.0,6510.0,6410.0
741.0,경동인베스트,62500.0,700.0,-1.11%,5000.0,62900.0,62900.0,61700.0
742.0,진흥기업,1016.0,0.0,0.00%,500.0,1017.0,1025.0,1013.0
743.0,우신시스템,8050.0,0.0,0.00%,500.0,8050.0,8100.0,7930.0
744.0,디와이파워,13320.0,470.0,+3.66%,500.0,12830.0,13430.0,12720.0
745.0,유수홀딩스,5640.0,40.0,+0.71%,2500.0,5640.0,5640.0,5580.0
746.0,삼성 인버스 2X WTI원유 선물 ETN,98.0,1.0,+1.03%,0.0,97.0,98.0,97.0
747.0,경인양행,3520.0,20.0,+0.57%,500.0,3500.0,3540.0,3500.0
748.0,KODEX 장기종합채권(AA-이상)액티브KAP,92860.0,70.0,+0.08%,0.0,92710.0,92860.0,92680.0
749.0,KODEX K-메타버스액티브,7315.0,75.0,+1.04%,0.0,7210.0,7370.0,7195.0
750.0,ACE 단기통안채,101015.0,0.0,0.00%,0.0,101005.0,101020.0,101005.0
751.0,ACE KRX금현물,13020.0,70.0,-0.53%,0.0,13025.0,13050.0,12940.0
752.0,무학,5080.0,30.0,+0.59%,200.0,5030.0,5100.0,5020.0
753.0,KODEX 미국S&P500선물(H),23885.0,175.0,+0.74%,0.0,23885.0,23905.0,23860.0
754.0,강남제비스코,22150.0,100.0,+0.45%,1000.0,22050.0,22850.0,22000.0
755.0,TIGER 미국필라델피아반도체레버리지(합성),23445.0,550.0,+2.40%,0.0,23350.0,23490.0,23220.0
756.0,SOL 미국배당다우존스(H),10950.0,5.0,+0.05%,0.0,10950.0,10960.0,10930.0
757.0,신라교역,8890.0,0.0,0.00%,500.0,8880.0,8960.0,8750.0
758.0,동인기연,23200.0,900.0,-3.73%,100.0,24100.0,24350.0,23200.0
759.0,NI스틸,4970.0,5.0,+0.10%,500.0,5050.0,5050.0,4950.0
760.0,TIGER 미국테크TOP10+10%프리미엄,10800.0,190.0,+1.79%,0.0,10740.0,10800.0,10740.0
761.0,용평리조트,2950.0,10.0,+0.34%,5000.0,2945.0,2985.0,2920.0
762.0,효성ITX,12280.0,0.0,0.00%,500.0,12280.0,12390.0,12250.0
763.0,성창기업지주,2030.0,5.0,-0.25%,500.0,2020.0,2035.0,2005.0
764.0,TIGER 글로벌4차산업혁신기술(합성 H),17185.0,60.0,-0.35%,0.0,17250.0,17250.0,17165.0
765.0,샘표,49050.0,200.0,-0.41%,1000.0,49600.0,49600.0,48750.0
766.0,삼영,4145.0,35.0,-0.84%,500.0,4185.0,4230.0,4100.0
767.0,ARIRANG 단기채권액티브,112250.0,10.0,+0.01%,0.0,112250.0,112250.0,112250.0
768.0,TIGER 일본엔선물,8520.0,10.0,+0.12%,0.0,8505.0,8525.0,8495.0
769.0,미창석유,79800.0,200.0,+0.25%,5000.0,80700.0,80700.0,79700.0
770.0,광전자,2385.0,25.0,+1.06%,500.0,2370.0,2400.0,2350.0
771.0,한투 코스피 양매도 5% OTM ETN,9205.0,0.0,0.00%,0.0,9205.0,9205.0,9205.0
772.0,TIGER 투자등급회사채액티브,109125.0,85.0,+0.08%,0.0,109045.0,109125.0,109020.0
773.0,휴비스,3970.0,60.0,-1.49%,5000.0,4000.0,4050.0,3965.0
774.0,KODEX 바이오,8220.0,35.0,-0.42%,0.0,8275.0,8360.0,8095.0
775.0,신흥,14390.0,10.0,-0.07%,500.0,14400.0,14490.0,14340.0
776.0,사조동아원,968.0,6.0,+0.62%,500.0,958.0,984.0,958.0
777.0,KTOP K200액티브,11515.0,60.0,+0.52%,0.0,11460.0,11545.0,11445.0
778.0,동성제약,5200.0,0.0,0.00%,1000.0,5200.0,5250.0,5140.0
779.0,이구산업,4045.0,15.0,+0.37%,500.0,4030.0,4100.0,4005.0
780.0,인스코비,1158.0,20.0,-1.70%,500.0,1181.0,1194.0,1149.0
781.0,종근당바이오,24500.0,300.0,+1.24%,2500.0,24550.0,24900.0,24200.0
782.0,미래에셋 코스피 양매도 5% OTM ETN,8885.0,0.0,0.00%,0.0,8885.0,8885.0,8885.0
783.0,극동유화,3810.0,10.0,+0.26%,500.0,3800.0,3840.0,3790.0
784.0,KODEX 삼성그룹밸류,9225.0,25.0,+0.27%,0.0,9230.0,9275.0,9195.0
785.0,한양증권,10410.0,30.0,+0.29%,5000.0,10490.0,10500.0,10380.0
786.0,미래에셋글로벌리츠,3335.0,25.0,-0.74%,1000.0,3375.0,3375.0,3320.0
787.0,토니모리,5490.0,100.0,-1.79%,200.0,5590.0,5640.0,5310.0
788.0,금호에이치티,638.0,18.0,+2.90%,500.0,622.0,639.0,622.0
789.0,동일고무벨트,9490.0,240.0,+2.59%,500.0,9440.0,10070.0,9220.0
790.0,신원,1283.0,9.0,-0.70%,500.0,1292.0,1298.0,1280.0
791.0,KODEX 미국나스닥100선물(H),21720.0,180.0,+0.84%,0.0,21720.0,21740.0,21685.0
792.0,와이투솔루션,3590.0,290.0,+8.79%,2500.0,3305.0,3670.0,3220.0
793.0,두올,3970.0,190.0,+5.03%,2500.0,3800.0,3970.0,3780.0
794.0,수산중공업,2100.0,40.0,+1.94%,500.0,2060.0,2120.0,2050.0
795.0,아모레G3우(전환),18430.0,70.0,-0.38%,500.0,18500.0,18890.0,18340.0
796.0,TIGER 미국나스닥100TR(H),14920.0,130.0,+0.88%,0.0,14935.0,14935.0,14890.0
797.0,KODEX 배당가치,14560.0,195.0,+1.36%,0.0,14385.0,14560.0,14385.0
798.0,신일전자,1818.0,2.0,-0.11%,500.0,1832.0,1832.0,1817.0
799.0,유화증권,2275.0,10.0,+0.44%,1000.0,2265.0,2285.0,2260.0
800.0,ACE 26-06 회사채(AA-이상)액티브,10460.0,0.0,0.00%,0.0,10460.0,10460.0,10455.0
801.0,TIGER 바이오TOP10,6720.0,105.0,-1.54%,0.0,6865.0,6865.0,6535.0
802.0,테이팩스,27000.0,450.0,+1.69%,500.0,26950.0,27950.0,26450.0
803.0,CJ우,56900.0,500.0,+0.89%,5000.0,56400.0,57000.0,56200.0
804.0,한컴라이프케어,4630.0,60.0,+1.31%,200.0,4570.0,4805.0,4525.0
805.0,화천기계,5800.0,740.0,+14.62%,500.0,5190.0,5970.0,5000.0
806.0,TIGER 여행레저,3490.0,20.0,-0.57%,0.0,3520.0,3525.0,3485.0
807.0,ACE 11월만기자동연장회사채AA-이상액티브,10160.0,0.0,0.00%,0.0,10160.0,10160.0,10155.0
808.0,대영포장,1168.0,13.0,+1.13%,500.0,1162.0,1169.0,1151.0
809.0,DRB동일,6350.0,60.0,-0.94%,500.0,6410.0,6540.0,6330.0
810.0,SOL 25-09 회사채(AA-이상)액티브,51725.0,0.0,0.00%,0.0,51725.0,51725.0,51725.0
811.0,한솔홀딩스,3005.0,0.0,0.00%,1000.0,3050.0,3050.0,2955.0
812.0,계룡건설,14090.0,50.0,+0.36%,5000.0,14150.0,14170.0,13990.0
813.0,샘표식품,27400.0,0.0,0.00%,500.0,27150.0,27550.0,27150.0
814.0,KODEX 200IT TR,13025.0,45.0,+0.35%,0.0,13045.0,13105.0,12985.0
815.0,KBSTAR iSelect메타버스,6175.0,10.0,+0.16%,0.0,6180.0,6205.0,6135.0
816.0,디씨엠,10910.0,50.0,-0.46%,500.0,10950.0,11040.0,10850.0
817.0,덕성,7920.0,160.0,-1.98%,500.0,8120.0,8140.0,7850.0
818.0,인지컨트롤스,7850.0,30.0,-0.38%,500.0,7890.0,7950.0,7760.0
819.0,KBSTAR 코스피,28105.0,150.0,+0.54%,0.0,28180.0,28230.0,27965.0
820.0,대창,1352.0,3.0,-0.22%,500.0,1352.0,1368.0,1350.0
821.0,TIGER 코스피,27995.0,125.0,+0.45%,0.0,28005.0,28120.0,27895.0
822.0,에이프로젠바이오로직스,184.0,0.0,0.00%,500.0,184.0,189.0,179.0
823.0,조선선재,96700.0,400.0,-0.41%,500.0,97300.0,97500.0,96400.0
824.0,현대약품,3795.0,5.0,-0.13%,500.0,3810.0,3820.0,3775.0
825.0,KH 필룩스,6630.0,0.0,0.00%,500.0,0.0,0.0,0.0
826.0,한국내화,2935.0,25.0,+0.86%,500.0,2925.0,2940.0,2900.0
827.0,KBSTAR 25-11 회사채(AA-이상)액티브,52865.0,15.0,+0.03%,0.0,52850.0,52865.0,52850.0
828.0,HANARO Fn K-반도체,10955.0,15.0,-0.14%,0.0,11090.0,11110.0,10870.0
829.0,KBSTAR 코스닥150선물레버리지,14005.0,110.0,-0.78%,0.0,14155.0,14210.0,13680.0
830.0,한국수출포장,2975.0,35.0,+1.19%,500.0,3000.0,3000.0,2905.0
831.0,아센디오,1148.0,62.0,-5.12%,500.0,1240.0,1290.0,1148.0
832.0,유니온머티리얼,2830.0,40.0,+1.43%,500.0,2795.0,2855.0,2790.0
833.0,TIGER 미국채10년선물,11520.0,10.0,-0.09%,0.0,11530.0,11530.0,11470.0
834.0,TIGER 미국MSCI리츠(합성 H),12395.0,70.0,-0.56%,0.0,12420.0,12420.0,12390.0
835.0,황금에스티,6950.0,30.0,-0.43%,500.0,6980.0,7010.0,6920.0
836.0,HANARO Fn조선해운,9730.0,110.0,-1.12%,0.0,9890.0,9890.0,9650.0
837.0,HANARO 200TR,45895.0,230.0,+0.50%,0.0,45980.0,46025.0,45705.0
838.0,동부건설,5090.0,20.0,-0.39%,5000.0,5100.0,5170.0,5090.0
839.0,세아특수강,13590.0,10.0,+0.07%,5000.0,13700.0,13700.0,13550.0
840.0,TIGER 차이나과창판STAR50(합성),6040.0,60.0,+1.00%,0.0,5985.0,6115.0,5975.0
841.0,청호ICT,2490.0,0.0,0.00%,500.0,0.0,0.0,0.0
842.0,팜스코,3160.0,40.0,-1.25%,500.0,3180.0,3200.0,3100.0
843.0,삼익악기,1280.0,10.0,-0.78%,500.0,1290.0,1293.0,1260.0
844.0,TIGER 배당프리미엄액티브,10895.0,80.0,+0.74%,0.0,10850.0,10940.0,10845.0
845.0,KOSEF 단기자금,102120.0,0.0,0.00%,0.0,102120.0,102130.0,102120.0
846.0,삼원강재,2870.0,5.0,+0.17%,500.0,2870.0,2875.0,2845.0
847.0,한투 인버스 2X 코스닥150선물 ETN,5740.0,30.0,+0.53%,0.0,5660.0,5870.0,5655.0
848.0,KTOP 25-08 회사채(A+이상)액티브,103515.0,5.0,0.00%,0.0,103525.0,103525.0,103495.0
849.0,TIGER 글로벌혁신블루칩TOP10,11915.0,240.0,+2.06%,0.0,11810.0,11935.0,11795.0
850.0,경동도시가스,19290.0,50.0,+0.26%,2500.0,19250.0,19320.0,19220.0
851.0,KODEX 글로벌비만치료제TOP2 Plus,11360.0,320.0,+2.90%,0.0,11325.0,11360.0,11300.0
852.0,KCTC,3785.0,25.0,-0.66%,500.0,3845.0,3845.0,3770.0
853.0,BNK 24-11 회사채(AA-이상)액티브,51045.0,5.0,+0.01%,0.0,51060.0,51060.0,51035.0
854.0,TIGER Fn메타버스,6750.0,30.0,-0.44%,0.0,6770.0,6805.0,6740.0
855.0,HANARO Fn K-POP&미디어,7545.0,80.0,-1.05%,0.0,7640.0,7640.0,7510.0
856.0,히어로즈 단기채권ESG액티브,106125.0,0.0,0.00%,0.0,106125.0,106125.0,106125.0
857.0,KBSTAR 2차전지TOP10인버스(합성),22530.0,35.0,-0.16%,0.0,22500.0,22790.0,22460.0
858.0,인천도시가스,25350.0,50.0,+0.20%,5000.0,25400.0,25400.0,25250.0
859.0,ACE 중국본토CSI300,23120.0,80.0,-0.34%,0.0,23200.0,23465.0,22995.0
860.0,이지스레지던스리츠,3880.0,25.0,-0.64%,1000.0,3920.0,3920.0,3845.0
861.0,HK 종합채권(AA-이상)액티브,103260.0,0.0,0.00%,0.0,103260.0,103260.0,103260.0
862.0,KBSTAR 코스닥150,14660.0,35.0,-0.24%,0.0,14725.0,14755.0,14480.0
863.0,KODEX 26-12 회사채(AA-이상)액티브,10170.0,5.0,-0.05%,0.0,10175.0,10175.0,10165.0
864.0,한국화장품제조,24100.0,100.0,+0.42%,500.0,24000.0,24200.0,23750.0
865.0,동일산업,44350.0,550.0,-1.22%,5000.0,45200.0,45200.0,44350.0
866.0,WOORI 25-09 회사채(AA-이상)액티브,51990.0,15.0,-0.03%,0.0,51990.0,51990.0,51990.0
867.0,일동홀딩스,9210.0,70.0,-0.75%,1000.0,9280.0,9390.0,9130.0
868.0,KoAct 바이오헬스케어액티브,11550.0,40.0,+0.35%,0.0,11580.0,11655.0,11335.0
869.0,TIGER 테슬라채권혼합Fn,10340.0,25.0,-0.24%,0.0,10380.0,10380.0,10305.0
870.0,세이브존I&C,2575.0,25.0,+0.98%,1000.0,2555.0,2575.0,2525.0
871.0,크라운제과,8410.0,170.0,+2.06%,200.0,8350.0,8520.0,8280.0
872.0,ACE 미국달러SOFR금리(합성),10375.0,20.0,+0.19%,0.0,10370.0,10390.0,10360.0
873.0,SK이노베이션우,84100.0,100.0,-0.12%,5000.0,84300.0,84800.0,83300.0
874.0,TIGER 코스닥150,15205.0,45.0,-0.30%,0.0,15275.0,15330.0,15040.0
875.0,한국특강,1730.0,8.0,-0.46%,500.0,1738.0,1738.0,1720.0
876.0,KODEX 미국달러선물인버스2X,6535.0,40.0,-0.61%,0.0,6565.0,6585.0,6530.0
877.0,HS애드,6290.0,10.0,-0.16%,1000.0,6290.0,6290.0,6260.0
878.0,팜젠사이언스,5720.0,50.0,-0.87%,500.0,5770.0,5800.0,5680.0
879.0,메리츠 3X 레버리지 국채30년 ETN,51990.0,320.0,+0.62%,0.0,51305.0,51990.0,51260.0
880.0,태양금속,2825.0,65.0,+2.36%,500.0,2765.0,2980.0,2765.0
881.0,모나리자,2830.0,75.0,+2.72%,500.0,2755.0,2840.0,2750.0
