N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
595.0,신한 인버스0.5X S&P500 VIX S/T선물 ETN,36935.0,400.0,+1.09%,0.0,36855.0,36935.0,36750.0
596.0,대한제분,131100.0,100.0,-0.08%,5000.0,131200.0,132100.0,130000.0
597.0,TIGER 미국달러SOFR금리액티브(합성),52430.0,320.0,+0.61%,0.0,52225.0,52445.0,52220.0
598.0,KPX케미칼,45750.0,150.0,+0.33%,5000.0,45700.0,46050.0,45550.0
599.0,ACE 24-12 회사채(AA-이상)액티브,103610.0,25.0,+0.02%,0.0,103610.0,103615.0,103605.0
600.0,노루페인트,10920.0,930.0,+9.31%,500.0,10000.0,11780.0,9900.0
601.0,제이에스코퍼레이션,16470.0,410.0,+2.55%,100.0,16060.0,16540.0,15960.0
602.0,삼성출판사,21950.0,50.0,-0.23%,500.0,22100.0,22200.0,21850.0
603.0,ACE 테슬라밸류체인액티브,9975.0,365.0,+3.80%,0.0,9960.0,9980.0,9915.0
604.0,가온전선,29650.0,850.0,-2.79%,5000.0,30900.0,31000.0,29250.0
605.0,SOL 2차전지소부장Fn,7760.0,15.0,-0.19%,0.0,7840.0,7840.0,7650.0
606.0,KBSTAR 25-03 회사채(AA-이상)액티브,50930.0,10.0,+0.02%,0.0,50930.0,50940.0,50925.0
607.0,다올투자증권,3570.0,40.0,+1.13%,5000.0,3565.0,3595.0,3525.0
608.0,KODEX 국고채10년액티브,105130.0,200.0,-0.19%,0.0,105335.0,105335.0,104865.0
609.0,주성코퍼레이션,4100.0,0.0,0.00%,500.0,0.0,0.0,0.0
610.0,ARIRANG 국고채30년액티브,100695.0,230.0,-0.23%,0.0,101860.0,101860.0,100245.0
611.0,조선내화,18150.0,50.0,+0.28%,500.0,18070.0,18160.0,18050.0
612.0,그린케미칼,8910.0,1470.0,+19.76%,500.0,7490.0,9180.0,7450.0
613.0,대교,2515.0,5.0,+0.20%,500.0,2540.0,2575.0,2515.0
614.0,KODEX 2차전지산업레버리지,4760.0,25.0,-0.52%,0.0,4900.0,4900.0,4630.0
615.0,일신방직,9120.0,100.0,-1.08%,500.0,9250.0,9250.0,9050.0
616.0,HDC랩스,8140.0,40.0,-0.49%,500.0,8110.0,8180.0,7970.0
617.0,코오롱,16650.0,50.0,-0.30%,5000.0,16600.0,16780.0,16580.0
618.0,KODEX 미국S&P500(H),12175.0,25.0,+0.21%,0.0,12165.0,12180.0,12155.0
619.0,성신양회,8540.0,30.0,-0.35%,5000.0,8520.0,8590.0,8500.0
620.0,금호석유우,69100.0,100.0,+0.14%,5000.0,69000.0,70000.0,69000.0
621.0,이엔플러스,2985.0,50.0,-1.65%,500.0,3035.0,3035.0,2960.0
622.0,삼성전기우,71200.0,700.0,+0.99%,5000.0,70900.0,71700.0,70300.0
623.0,하이트진로홀딩스,8910.0,150.0,-1.66%,5000.0,9120.0,9120.0,8900.0
624.0,AK홀딩스,15510.0,50.0,-0.32%,5000.0,15560.0,15570.0,15510.0
625.0,TIGER AI반도체핵심공정,11320.0,275.0,-2.37%,0.0,11500.0,11500.0,11300.0
626.0,신세계 I&C,11860.0,110.0,-0.92%,500.0,11970.0,11980.0,11830.0
627.0,KOSEF 인도Nifty50(합성),22625.0,100.0,-0.44%,0.0,22760.0,22790.0,22585.0
628.0,디아이씨,5230.0,80.0,+1.55%,500.0,5220.0,5300.0,5080.0
629.0,코람코더원리츠,5000.0,10.0,+0.20%,500.0,5000.0,5000.0,4975.0
630.0,S-Oil우,50200.0,450.0,+0.90%,2500.0,49950.0,50200.0,49700.0
631.0,교촌에프앤비,8030.0,100.0,-1.23%,500.0,8180.0,8180.0,8000.0
632.0,한솔테크닉스,6220.0,80.0,-1.27%,5000.0,6300.0,6350.0,6200.0
633.0,한독,14380.0,270.0,-1.84%,500.0,14450.0,14730.0,14300.0
634.0,TIGER 미국S&P500TR(H),12475.0,20.0,+0.16%,0.0,12490.0,12490.0,12460.0
635.0,JW생명과학,12420.0,50.0,-0.40%,2500.0,12410.0,12500.0,12400.0
636.0,TIGER 차이나CSI300,8760.0,50.0,+0.57%,0.0,8710.0,8765.0,8710.0
637.0,만호제강,47150.0,0.0,0.00%,1000.0,0.0,0.0,0.0
638.0,경농,10020.0,30.0,-0.30%,500.0,10050.0,10130.0,10010.0
639.0,일진다이아,13770.0,160.0,-1.15%,1000.0,14070.0,14080.0,13200.0
640.0,KBSTAR 200TR,19490.0,290.0,-1.47%,0.0,19650.0,19650.0,19430.0
641.0,사조산업,38900.0,400.0,-1.02%,5000.0,39400.0,39400.0,38800.0
642.0,진원생명과학,2475.0,40.0,-1.59%,1000.0,2515.0,2515.0,2465.0
643.0,ARIRANG 종합채권(AA-이상)액티브,106435.0,190.0,-0.18%,0.0,106575.0,106575.0,106435.0
644.0,한국제지,1016.0,7.0,-0.68%,1000.0,1023.0,1027.0,1008.0
645.0,LG우,63900.0,0.0,0.00%,5000.0,64300.0,64400.0,63600.0
646.0,키다리스튜디오,5210.0,100.0,-1.88%,500.0,5320.0,5370.0,5200.0
647.0,넥스틸,7380.0,90.0,+1.23%,500.0,7300.0,7470.0,7220.0
648.0,KBSTAR 비메모리반도체액티브,12940.0,205.0,-1.56%,0.0,13040.0,13045.0,12885.0
649.0,화승인더,3460.0,25.0,-0.72%,500.0,3465.0,3500.0,3450.0
650.0,한투 레버리지 나스닥 100 ETN,38190.0,215.0,+0.57%,0.0,38195.0,38205.0,38085.0
651.0,키움 INDXX 미국테크탑10 ETN,19065.0,360.0,+1.92%,0.0,19065.0,19065.0,19065.0
652.0,KODEX AI반도체핵심장비,12345.0,215.0,-1.71%,0.0,12415.0,12520.0,12255.0
653.0,유니켐,1964.0,11.0,-0.56%,500.0,1976.0,1997.0,1850.0
654.0,무림P&P,3045.0,30.0,-0.98%,2500.0,3050.0,3075.0,3035.0
655.0,DB금융투자,4470.0,15.0,-0.33%,5000.0,4485.0,4485.0,4425.0
656.0,아시아나IDT,17050.0,40.0,-0.23%,500.0,17500.0,17500.0,16980.0
657.0,KSS해운,8190.0,10.0,+0.12%,500.0,8280.0,8300.0,8180.0
658.0,동국씨엠,6270.0,60.0,-0.95%,5000.0,6310.0,6360.0,6240.0
659.0,KODEX 25-11 은행채(AA-이상)PLUS액티브,10025.0,0.0,0.00%,0.0,10025.0,10025.0,10015.0
660.0,한미글로벌,17050.0,470.0,-2.68%,500.0,17460.0,17490.0,17040.0
661.0,우진,9120.0,380.0,+4.35%,500.0,8870.0,9420.0,8860.0
662.0,KODEX 미국나스닥100레버리지(합성 H),9475.0,10.0,-0.11%,0.0,9480.0,9495.0,9435.0
663.0,히어로즈 24-09 회사채(AA-이상)액티브,50990.0,5.0,+0.01%,0.0,50990.0,50995.0,50985.0
664.0,삼영전자,9150.0,20.0,-0.22%,500.0,9220.0,9250.0,9090.0
665.0,한세예스24홀딩스,4575.0,45.0,-0.97%,500.0,4595.0,4595.0,4575.0
666.0,ARIRANG 코스피TR,14270.0,140.0,-0.97%,0.0,14460.0,14460.0,14235.0
667.0,동아지질,12970.0,240.0,-1.82%,500.0,13200.0,13200.0,12900.0
668.0,진양홀딩스,3260.0,5.0,-0.15%,500.0,3265.0,3265.0,3245.0
669.0,삼성물산우B,111900.0,700.0,-0.62%,100.0,112900.0,112900.0,111400.0
670.0,HANARO MSCI Korea TR,15300.0,235.0,-1.51%,0.0,15310.0,15325.0,15245.0
671.0,KODEX 차이나항셍테크,5200.0,85.0,-1.61%,0.0,5260.0,5280.0,5180.0
672.0,NPC,4910.0,0.0,0.00%,500.0,4915.0,4930.0,4905.0
673.0,CJ제일제당 우,135800.0,200.0,-0.15%,5000.0,136000.0,136900.0,135600.0
674.0,KBSTAR 단기종합채권(AA-이상)액티브,107685.0,20.0,+0.02%,0.0,107665.0,107690.0,107665.0
675.0,화천기계,8180.0,50.0,+0.62%,500.0,8900.0,9700.0,8140.0
676.0,한투 블룸버그 인버스 2X 천연가스선물 ETN,89695.0,3320.0,+3.84%,0.0,89735.0,90105.0,89075.0
677.0,유니퀘스트,8210.0,250.0,-2.96%,500.0,8380.0,8420.0,8150.0
678.0,에스엠벡셀,1608.0,20.0,-1.23%,500.0,1624.0,1629.0,1595.0
679.0,SOL 24-12 회사채(AA-이상)액티브,51055.0,20.0,+0.04%,0.0,51040.0,51055.0,51040.0
680.0,미원홀딩스,77000.0,700.0,-0.90%,500.0,77700.0,77700.0,76100.0
681.0,TIGER 미국테크TOP10+10%프리미엄,10855.0,25.0,+0.23%,0.0,10860.0,10870.0,10835.0
682.0,SNT에너지,23750.0,50.0,+0.21%,500.0,23950.0,24050.0,23500.0
683.0,태경산업,6050.0,10.0,+0.17%,500.0,6060.0,6070.0,6010.0
684.0,삼일제약,9480.0,440.0,+4.87%,500.0,8900.0,9590.0,8900.0
685.0,아주스틸,6660.0,0.0,0.00%,500.0,6690.0,7000.0,6630.0
686.0,ACE 미국빅테크TOP7 Plus,12570.0,50.0,+0.40%,0.0,12550.0,12580.0,12550.0
687.0,금강공업,5920.0,50.0,-0.84%,1000.0,5940.0,5970.0,5860.0
688.0,한국공항,54700.0,2600.0,+4.99%,5000.0,52100.0,54900.0,52100.0
689.0,코오롱글로벌,9140.0,140.0,-1.51%,5000.0,9130.0,9280.0,9110.0
690.0,티와이홀딩스,3430.0,120.0,-3.38%,500.0,3500.0,3590.0,3425.0
691.0,제일파마홀딩스,10760.0,50.0,-0.46%,500.0,10840.0,10960.0,10710.0
692.0,KODEX 26-12 회사채(AA-이상)액티브,10165.0,0.0,0.00%,0.0,10160.0,10165.0,10155.0
693.0,선진,7170.0,0.0,0.00%,500.0,7160.0,7230.0,7100.0
694.0,에이블씨엔씨,6520.0,10.0,+0.15%,500.0,6600.0,6800.0,6520.0
695.0,한신기계,5190.0,60.0,-1.14%,500.0,5360.0,5410.0,5130.0
696.0,삼성제약,1788.0,17.0,-0.94%,500.0,1802.0,1808.0,1787.0
697.0,대성산업,3695.0,75.0,-1.99%,5000.0,3795.0,3825.0,3680.0
698.0,한국무브넥스,5460.0,130.0,-2.33%,1000.0,5600.0,5640.0,5450.0
699.0,ARIRANG KOFR금리,103620.0,10.0,+0.01%,0.0,103620.0,103620.0,103615.0
700.0,TIGER 은행고배당플러스TOP10,13100.0,170.0,-1.28%,0.0,13120.0,13175.0,12990.0
701.0,TIGER BBIG,6230.0,75.0,-1.19%,0.0,6275.0,6285.0,6210.0
702.0,TIMEFOLIO 글로벌AI인공지능액티브,18190.0,140.0,-0.76%,0.0,18300.0,18320.0,18145.0
703.0,동아타이어,12020.0,70.0,-0.58%,500.0,12060.0,12060.0,11980.0
704.0,경보제약,6890.0,70.0,-1.01%,500.0,6960.0,7000.0,6820.0
705.0,삼성 레버리지 천연가스 선물 ETN C,5490.0,115.0,-2.05%,0.0,5430.0,5510.0,5420.0
706.0,세종공업,5870.0,0.0,0.00%,500.0,5900.0,5930.0,5830.0
707.0,KBSTAR IT플러스,18170.0,185.0,-1.01%,0.0,18330.0,18330.0,18105.0
708.0,자이에스앤디,4205.0,25.0,-0.59%,1000.0,4190.0,4230.0,4180.0
709.0,KODEX K-로봇액티브,14880.0,90.0,-0.60%,0.0,14970.0,15045.0,14800.0
710.0,금호건설,4405.0,145.0,-3.19%,5000.0,4550.0,4560.0,4380.0
711.0,태경비케이,5850.0,30.0,+0.52%,500.0,5820.0,5870.0,5790.0
712.0,대영포장,1488.0,233.0,+18.57%,500.0,1473.0,1631.0,1404.0
713.0,한국석유,12690.0,280.0,+2.26%,500.0,12660.0,12810.0,12500.0
714.0,퍼스텍,3290.0,40.0,-1.20%,500.0,3330.0,3345.0,3280.0
715.0,해태제과식품,5490.0,10.0,-0.18%,500.0,5500.0,5530.0,5440.0
716.0,삼화전기,24150.0,450.0,-1.83%,1000.0,24300.0,25200.0,23950.0
717.0,현대리바트,7750.0,70.0,+0.91%,1000.0,7660.0,7850.0,7620.0
718.0,KODEX 미국나스닥100(H),14355.0,20.0,+0.14%,0.0,14350.0,14365.0,14325.0
719.0,벽산,2305.0,55.0,-2.33%,500.0,2360.0,2390.0,2305.0
720.0,KTcs,3695.0,45.0,-1.20%,500.0,3720.0,3775.0,3635.0
721.0,페이퍼코리아,886.0,1.0,-0.11%,500.0,901.0,911.0,886.0
722.0,우신시스템,8580.0,70.0,+0.82%,500.0,8890.0,8970.0,8420.0
723.0,덕성,10010.0,2040.0,+25.60%,500.0,8390.0,10200.0,8340.0
724.0,KODEX 골드선물(H),13515.0,55.0,+0.41%,0.0,13545.0,13545.0,13515.0
725.0,KODEX 2차전지핵심소재10 Fn,8535.0,15.0,-0.18%,0.0,8650.0,8650.0,8400.0
726.0,대창단조,5460.0,70.0,-1.27%,500.0,5490.0,5540.0,5440.0
727.0,KBSTAR 미국채30년엔화노출(합성 H),9045.0,50.0,-0.55%,0.0,9095.0,9095.0,9040.0
728.0,노루홀딩스,11690.0,200.0,+1.74%,500.0,11420.0,12000.0,11410.0
729.0,대신증권2우B,15470.0,90.0,-0.58%,5000.0,15500.0,15620.0,15410.0
730.0,한투 레버리지 S&P500 선물 ETN(H),30895.0,195.0,+0.64%,0.0,30900.0,30915.0,30825.0
731.0,KTOP 단기금융채액티브,102870.0,20.0,+0.02%,0.0,102870.0,102875.0,102865.0
732.0,KODEX TRF3070,12230.0,35.0,+0.29%,0.0,12210.0,12235.0,12210.0
733.0,아남전자,1993.0,12.0,-0.60%,500.0,2005.0,2005.0,1986.0
734.0,HDC현대EP,4795.0,5.0,+0.10%,500.0,4790.0,4850.0,4715.0
735.0,디와이,5800.0,140.0,-2.36%,500.0,5930.0,5940.0,5760.0
736.0,미원화학,69300.0,300.0,-0.43%,1000.0,69600.0,69600.0,69300.0
737.0,이구산업,4555.0,60.0,-1.30%,500.0,4675.0,4770.0,4530.0
738.0,대한화섬,113700.0,200.0,+0.18%,5000.0,112500.0,114100.0,112500.0
739.0,삼양통상,50300.0,100.0,-0.20%,5000.0,50500.0,50500.0,50000.0
740.0,TIGER 국고채30년스트립액티브,49760.0,60.0,-0.12%,0.0,49745.0,49765.0,49480.0
741.0,태경케미컬,12950.0,140.0,+1.09%,500.0,12900.0,13000.0,12840.0
742.0,ACE KRX금현물,13285.0,195.0,+1.49%,0.0,13145.0,13295.0,13145.0
743.0,대성홀딩스,9290.0,30.0,-0.32%,1000.0,9350.0,9420.0,9260.0
744.0,한국주철관,6490.0,50.0,+0.78%,500.0,6460.0,6530.0,6420.0
745.0,NH올원리츠,3500.0,50.0,-1.41%,500.0,3560.0,3560.0,3460.0
746.0,덕양산업,4530.0,110.0,-2.37%,500.0,4640.0,4650.0,4530.0
747.0,강남제비스코,22600.0,450.0,+2.03%,1000.0,22000.0,22900.0,22000.0
748.0,경동인베스트,62100.0,300.0,-0.48%,5000.0,62500.0,63000.0,62100.0
749.0,신세계푸드,37900.0,0.0,0.00%,5000.0,38000.0,38650.0,37550.0
750.0,ACE 단기통안채,101075.0,10.0,+0.01%,0.0,101065.0,101085.0,101065.0
751.0,진흥기업,1005.0,1.0,+0.10%,500.0,1006.0,1070.0,999.0
752.0,KODEX 장기종합채권(AA-이상)액티브KAP,91985.0,185.0,-0.20%,0.0,91905.0,91985.0,91830.0
753.0,유수홀딩스,5590.0,0.0,0.00%,2500.0,5590.0,5620.0,5520.0
754.0,TIGER 글로벌메타버스액티브,9255.0,5.0,-0.05%,0.0,9255.0,9260.0,9195.0
755.0,경인양행,3495.0,10.0,+0.29%,500.0,3475.0,3500.0,3460.0
756.0,무학,5080.0,20.0,-0.39%,200.0,5080.0,5110.0,5070.0
757.0,KODEX K-메타버스액티브,7210.0,65.0,-0.89%,0.0,7275.0,7275.0,7195.0
758.0,SOL 미국배당다우존스(H),10885.0,20.0,-0.18%,0.0,10920.0,10920.0,10870.0
759.0,TIGER 일본엔선물,8550.0,15.0,-0.18%,0.0,8590.0,8595.0,8545.0
760.0,KODEX 미국S&P500선물(H),23735.0,35.0,+0.15%,0.0,23735.0,23750.0,23700.0
761.0,효성ITX,12410.0,20.0,+0.16%,500.0,12410.0,12460.0,12370.0
762.0,동인기연,23400.0,250.0,+1.08%,100.0,23150.0,23750.0,23050.0
763.0,디와이파워,12920.0,190.0,-1.45%,500.0,13100.0,13150.0,12900.0
764.0,ARIRANG 단기채권액티브,112335.0,25.0,+0.02%,0.0,112330.0,112335.0,112330.0
765.0,TIGER 투자등급회사채액티브,108915.0,5.0,0.00%,0.0,108915.0,108940.0,108840.0
766.0,용평리조트,2915.0,5.0,+0.17%,5000.0,2965.0,2965.0,2905.0
767.0,TIGER 미국필라델피아반도체레버리지(합성),21665.0,575.0,-2.59%,0.0,21600.0,21675.0,21515.0
768.0,성창기업지주,2000.0,35.0,-1.72%,500.0,2035.0,2040.0,1988.0
769.0,샘표,48400.0,700.0,-1.43%,1000.0,49000.0,49150.0,48400.0
770.0,신라교역,8660.0,80.0,-0.92%,500.0,8740.0,8780.0,8640.0
771.0,한투 코스피 양매도 5% OTM ETN,9185.0,10.0,-0.11%,0.0,9195.0,9195.0,9185.0
772.0,미창석유,79100.0,1000.0,-1.25%,5000.0,80100.0,80100.0,79100.0
773.0,NI스틸,4795.0,120.0,-2.44%,500.0,4915.0,4920.0,4790.0
774.0,KODEX 바이오,8145.0,70.0,-0.85%,0.0,8190.0,8240.0,8105.0
775.0,TIGER 글로벌4차산업혁신기술(합성 H),16685.0,140.0,-0.83%,0.0,16825.0,16825.0,16680.0
776.0,신흥,14360.0,40.0,-0.28%,500.0,14400.0,14430.0,14360.0
777.0,KoAct 바이오헬스케어액티브,11520.0,20.0,+0.17%,0.0,11505.0,11595.0,11380.0
778.0,휴비스,3940.0,10.0,-0.25%,5000.0,3945.0,3955.0,3915.0
779.0,사조동아원,963.0,6.0,-0.62%,500.0,973.0,973.0,962.0
780.0,한양증권,10640.0,60.0,-0.56%,5000.0,10730.0,10730.0,10450.0
781.0,CJ우,59800.0,1000.0,-1.64%,5000.0,60800.0,60800.0,58900.0
782.0,종근당바이오,24600.0,150.0,+0.61%,2500.0,24750.0,24850.0,24350.0
783.0,삼성 인버스 2X WTI원유 선물 ETN,90.0,1.0,-1.10%,0.0,89.0,90.0,88.0
784.0,삼영,3955.0,90.0,-2.22%,500.0,4045.0,4065.0,3880.0
785.0,광전자,2320.0,40.0,-1.69%,500.0,2360.0,2370.0,2305.0
786.0,KTOP K200액티브,11310.0,155.0,-1.35%,0.0,11360.0,11360.0,11250.0
787.0,인스코비,1149.0,22.0,-1.88%,500.0,1177.0,1179.0,1143.0
788.0,미래에셋 코스피 양매도 5% OTM ETN,8885.0,0.0,0.00%,0.0,8885.0,8885.0,8885.0
789.0,극동유화,3820.0,5.0,-0.13%,500.0,3835.0,3855.0,3815.0
790.0,동성제약,5100.0,30.0,-0.58%,1000.0,5130.0,5170.0,5040.0
791.0,신원,1289.0,5.0,-0.39%,500.0,1294.0,1302.0,1286.0
792.0,토니모리,5480.0,130.0,-2.32%,200.0,5680.0,5680.0,5480.0
793.0,대창,1446.0,24.0,-1.63%,500.0,1471.0,1483.0,1439.0
794.0,두올,3985.0,15.0,+0.38%,2500.0,3980.0,4005.0,3920.0
795.0,금호에이치티,629.0,1.0,+0.16%,500.0,628.0,632.0,619.0
796.0,ACE 26-06 회사채(AA-이상)액티브,10450.0,0.0,0.00%,0.0,10450.0,10455.0,10440.0
797.0,와이투솔루션,3575.0,175.0,-4.67%,2500.0,3720.0,3780.0,3530.0
798.0,TIGER 미국나스닥100TR(H),14685.0,15.0,+0.10%,0.0,14690.0,14705.0,14655.0
799.0,수산중공업,2090.0,20.0,-0.95%,500.0,2100.0,2115.0,2065.0
800.0,아모레G3우(전환),18340.0,200.0,-1.08%,500.0,18540.0,18540.0,18330.0
801.0,미래에셋글로벌리츠,3285.0,15.0,+0.46%,1000.0,3270.0,3295.0,3195.0
802.0,신일전자,1827.0,3.0,-0.16%,500.0,1824.0,1834.0,1823.0
803.0,TIGER 바이오TOP10,6790.0,15.0,-0.22%,0.0,6800.0,6800.0,6715.0
804.0,유화증권,2270.0,5.0,+0.22%,1000.0,2265.0,2285.0,2260.0
805.0,SOL 25-09 회사채(AA-이상)액티브,51745.0,20.0,+0.04%,0.0,51730.0,51745.0,51730.0
806.0,DRB동일,6420.0,30.0,+0.47%,500.0,6390.0,6450.0,6320.0
807.0,에이프로젠바이오로직스,192.0,7.0,+3.78%,500.0,185.0,223.0,173.0
808.0,KODEX 배당가치,14350.0,160.0,-1.10%,0.0,14440.0,14440.0,14280.0
809.0,한컴라이프케어,4595.0,10.0,-0.22%,200.0,4590.0,4655.0,4590.0
810.0,ACE 11월만기자동연장회사채AA-이상액티브,10170.0,5.0,+0.05%,0.0,10165.0,10170.0,10165.0
811.0,TIGER 여행레저,3455.0,10.0,-0.29%,0.0,3470.0,3470.0,3445.0
812.0,한솔홀딩스,3005.0,40.0,-1.31%,1000.0,3055.0,3055.0,3000.0
813.0,디씨엠,11070.0,70.0,-0.63%,500.0,11110.0,11180.0,11050.0
814.0,인지컨트롤스,7970.0,40.0,-0.50%,500.0,7990.0,8090.0,7970.0
815.0,샘표식품,27450.0,150.0,-0.54%,500.0,27600.0,27700.0,27400.0
816.0,KODEX 미국나스닥100선물(H),21380.0,20.0,+0.09%,0.0,21375.0,21405.0,21340.0
817.0,HANARO Fn조선해운,10395.0,185.0,-1.75%,0.0,10615.0,10615.0,10325.0
818.0,HANARO Fn K-반도체,10875.0,135.0,-1.23%,0.0,11020.0,11020.0,10825.0
819.0,조선선재,97700.0,800.0,-0.81%,500.0,98200.0,98200.0,97400.0
820.0,계룡건설,13750.0,90.0,-0.65%,5000.0,13780.0,13940.0,13730.0
821.0,현대약품,3835.0,10.0,-0.26%,500.0,3830.0,3850.0,3825.0
822.0,KBSTAR iSelect메타버스,6075.0,75.0,-1.22%,0.0,6190.0,6190.0,6065.0
823.0,KBSTAR 코스피,27745.0,315.0,-1.12%,0.0,28015.0,28015.0,27700.0
824.0,동일고무벨트,8780.0,370.0,-4.04%,500.0,9050.0,9140.0,8650.0
825.0,TIGER 코스피,27680.0,245.0,-0.88%,0.0,27905.0,27905.0,27555.0
826.0,한국수출포장,3025.0,50.0,+1.68%,500.0,2990.0,3210.0,2975.0
827.0,TIGER 미국채10년선물,11620.0,35.0,+0.30%,0.0,11590.0,11625.0,11575.0
828.0,테이팩스,25350.0,650.0,-2.50%,500.0,26250.0,26400.0,25150.0
829.0,KH 필룩스,6630.0,0.0,0.00%,500.0,0.0,0.0,0.0
830.0,KBSTAR 25-11 회사채(AA-이상)액티브,52855.0,10.0,+0.02%,0.0,52850.0,52860.0,52835.0
831.0,한국내화,2900.0,10.0,-0.34%,500.0,2910.0,2935.0,2890.0
832.0,KBSTAR 코스닥150선물레버리지,14020.0,155.0,-1.09%,0.0,13965.0,14090.0,13760.0
833.0,KODEX 글로벌비만치료제TOP2 Plus,11365.0,80.0,+0.71%,0.0,11365.0,11375.0,11285.0
834.0,세아특수강,13780.0,10.0,+0.07%,5000.0,13870.0,13870.0,13740.0
835.0,TIGER 차이나과창판STAR50(합성),6125.0,15.0,+0.25%,0.0,6110.0,6140.0,6075.0
836.0,황금에스티,6920.0,40.0,-0.57%,500.0,6970.0,6990.0,6900.0
837.0,동부건설,5080.0,30.0,-0.59%,5000.0,5110.0,5130.0,5050.0
838.0,TIGER 미국MSCI리츠(합성 H),12115.0,5.0,-0.04%,0.0,12130.0,12130.0,12085.0
839.0,청호ICT,2490.0,0.0,0.00%,500.0,0.0,0.0,0.0
840.0,KCTC,3870.0,0.0,0.00%,500.0,3870.0,3900.0,3845.0
841.0,삼익악기,1279.0,3.0,+0.24%,500.0,1277.0,1290.0,1267.0
842.0,KOSEF 단기자금,102190.0,15.0,+0.01%,0.0,102185.0,102200.0,102185.0
843.0,아센디오,1113.0,69.0,+6.61%,500.0,1048.0,1229.0,1001.0
844.0,HANARO 200TR,45050.0,675.0,-1.48%,0.0,45105.0,45130.0,44900.0
845.0,유니온머티리얼,2735.0,70.0,-2.50%,500.0,2795.0,2805.0,2725.0
846.0,TIGER 글로벌혁신블루칩TOP10,12005.0,30.0,+0.25%,0.0,11980.0,12050.0,11975.0
847.0,삼원강재,2865.0,15.0,-0.52%,500.0,2870.0,2880.0,2860.0
848.0,KTOP 25-08 회사채(A+이상)액티브,103515.0,15.0,+0.01%,0.0,103505.0,103515.0,103495.0
849.0,한투 인버스 2X 코스닥150선물 ETN,5705.0,45.0,+0.80%,0.0,5715.0,5810.0,5675.0
850.0,경동도시가스,19340.0,50.0,-0.26%,2500.0,19450.0,19450.0,19340.0
851.0,TIGER 배당프리미엄액티브,10745.0,105.0,-0.97%,0.0,10830.0,10830.0,10715.0
852.0,KBSTAR 2차전지TOP10인버스(합성),22845.0,0.0,0.00%,0.0,22680.0,23205.0,22620.0
853.0,ACE 중국본토CSI300,23665.0,60.0,+0.25%,0.0,23610.0,23795.0,23555.0
854.0,HANARO Fn K-POP&미디어,7355.0,125.0,-1.67%,0.0,7500.0,7500.0,7355.0
855.0,팜스코,3055.0,20.0,-0.65%,500.0,3075.0,3100.0,3030.0
856.0,히어로즈 단기채권ESG액티브,106175.0,0.0,0.00%,0.0,106175.0,106175.0,106175.0
857.0,인천도시가스,25400.0,50.0,+0.20%,5000.0,25350.0,25400.0,25300.0
858.0,TIGER Fn메타버스,6565.0,55.0,-0.83%,0.0,6620.0,6620.0,6560.0
859.0,HK 종합채권(AA-이상)액티브,102990.0,0.0,0.00%,0.0,102990.0,102990.0,102990.0
860.0,이지스레지던스리츠,3850.0,0.0,0.00%,1000.0,3865.0,3865.0,3840.0
861.0,BNK 24-11 회사채(AA-이상)액티브,51075.0,5.0,+0.01%,0.0,51080.0,51080.0,51075.0
862.0,한국화장품제조,23950.0,350.0,-1.44%,500.0,24400.0,24400.0,23900.0
863.0,KBSTAR 코스닥150,14685.0,65.0,-0.44%,0.0,14690.0,14735.0,14550.0
864.0,ACE 미국달러SOFR금리(합성),10575.0,45.0,+0.43%,0.0,10530.0,10580.0,10530.0
865.0,WOORI 25-09 회사채(AA-이상)액티브,52010.0,5.0,-0.01%,0.0,52025.0,52025.0,52010.0
866.0,TIGER 테슬라채권혼합Fn,10300.0,160.0,+1.58%,0.0,10330.0,10330.0,10260.0
867.0,광명전기,2455.0,5.0,-0.20%,500.0,2435.0,2475.0,2410.0
868.0,SK이노베이션우,85000.0,500.0,-0.58%,5000.0,86400.0,86400.0,81600.0
869.0,한국특강,1744.0,1.0,+0.06%,500.0,1760.0,1760.0,1739.0
870.0,KODEX 삼성그룹밸류,9135.0,55.0,-0.60%,0.0,9205.0,9205.0,9115.0
871.0,일동홀딩스,9170.0,40.0,-0.43%,1000.0,9220.0,9220.0,9070.0
872.0,모나리자,2885.0,5.0,-0.17%,500.0,2900.0,2910.0,2865.0
873.0,세이브존I&C,2570.0,5.0,-0.19%,1000.0,2575.0,2585.0,2560.0
874.0,KoAct 배당성장액티브,10075.0,100.0,-0.98%,0.0,10115.0,10135.0,10045.0
875.0,TIGER 코스닥150,15215.0,60.0,-0.39%,0.0,15245.0,15255.0,15090.0
876.0,동일산업,43200.0,600.0,-1.37%,5000.0,43800.0,43800.0,43150.0
877.0,신송홀딩스,8840.0,210.0,-2.32%,500.0,9250.0,9700.0,8810.0
878.0,SG글로벌,2310.0,25.0,-1.07%,500.0,2380.0,2380.0,2285.0
879.0,대원전선,1443.0,35.0,-2.37%,500.0,1477.0,1490.0,1429.0
880.0,텔코웨어,10670.0,80.0,-0.74%,500.0,10830.0,10830.0,10620.0
881.0,크라운제과,8260.0,70.0,-0.84%,200.0,8330.0,8360.0,8260.0
882.0,HS애드,6200.0,50.0,-0.80%,1000.0,6260.0,6280.0,6190.0
